2016-03-20,steps_per_day,17283.0
2016-03-21,steps_per_day,14722.0
2016-03-22,steps_per_day,14285.0
2016-03-23,steps_per_day,18952.0
2016-03-24,steps_per_day,14818.0
2016-03-25,steps_per_day,11488.0
2016-03-26,steps_per_day,14084.0
2016-03-27,steps_per_day,20403.0
2016-03-28,steps_per_day,23973.0
2016-03-29,steps_per_day,13663.0
2016-03-30,steps_per_day,14672.0
2016-03-31,steps_per_day,14382.0
2016-04-01,steps_per_day,15198.0
2016-04-02,steps_per_day,14248.0
2016-04-03,steps_per_day,19105.0
2016-04-04,steps_per_day,18370.0
2016-04-05,steps_per_day,15359.0
2016-04-06,steps_per_day,16094.0
2016-04-07,steps_per_day,22588.0
2016-04-08,steps_per_day,15457.0
2016-04-09,steps_per_day,28243.0
2016-04-10,steps_per_day,21443.0
2016-04-11,steps_per_day,13537.0
2016-04-12,steps_per_day,16239.0
2016-04-13,steps_per_day,16214.0
2016-04-14,steps_per_day,17740.0
2016-04-15,steps_per_day,14748.0
2016-04-16,steps_per_day,21549.0
2016-04-17,steps_per_day,8977.0
2016-04-18,steps_per_day,18114.0
2016-04-19,steps_per_day,14754.0
2016-04-20,steps_per_day,17711.0
2016-04-21,steps_per_day,16802.0
2016-04-22,steps_per_day,17218.0
2018-01-08,steps_per_day,14751.0
2016-04-23,steps_per_day,16809.0
2016-04-24,steps_per_day,25713.0
2016-04-25,steps_per_day,18993.0
2016-04-26,steps_per_day,14192.0
2016-04-27,steps_per_day,14825.0
2016-04-28,steps_per_day,15891.0
2016-04-29,steps_per_day,15158.0
2016-04-30,steps_per_day,24594.0
2016-05-01,steps_per_day,15574.0
2016-05-02,steps_per_day,15180.0
2016-05-03,steps_per_day,15992.0
2016-05-04,steps_per_day,15109.0
2016-05-05,steps_per_day,17150.0
2016-05-06,steps_per_day,13237.0
2016-05-07,steps_per_day,17678.0
2016-05-08,steps_per_day,17409.0
2016-05-09,steps_per_day,16768.0
2016-05-10,steps_per_day,18633.0
2016-05-11,steps_per_day,17223.0
2016-05-12,steps_per_day,16510.0
2016-05-13,steps_per_day,25551.0
2016-05-14,steps_per_day,22091.0
2016-05-15,steps_per_day,19317.0
2016-05-16,steps_per_day,16455.0
2016-05-17,steps_per_day,20964.0
2016-05-18,steps_per_day,3896.0
2016-05-20,steps_per_day,12903.0
2016-05-21,steps_per_day,24088.0
2016-05-22,steps_per_day,22028.0
2016-05-23,steps_per_day,16440.0
2016-05-24,steps_per_day,12467.0
2016-05-25,steps_per_day,18716.0
2016-05-26,steps_per_day,14459.0
2016-05-27,steps_per_day,16982.0
2016-05-28,steps_per_day,27217.0
2016-05-29,steps_per_day,16567.0
2016-05-30,steps_per_day,19742.0
2016-05-31,steps_per_day,15248.0
2016-06-01,steps_per_day,11674.0
2016-06-02,steps_per_day,18556.0
2016-06-03,steps_per_day,22265.0
2016-06-04,steps_per_day,15853.0
2016-06-05,steps_per_day,17070.0
2016-06-06,steps_per_day,16452.0
2016-06-07,steps_per_day,19416.0
2016-06-08,steps_per_day,16809.0
2016-06-09,steps_per_day,16894.0
2016-06-10,steps_per_day,22922.0
2016-06-11,steps_per_day,20331.0
2016-06-12,steps_per_day,20101.0
2016-06-13,steps_per_day,13747.0
2016-06-14,steps_per_day,21738.0
2016-06-15,steps_per_day,27243.0
2016-06-16,steps_per_day,22471.0
2016-06-17,steps_per_day,19830.0
2016-06-18,steps_per_day,16292.0
2016-06-19,steps_per_day,15689.0
2016-06-20,steps_per_day,15586.0
2016-06-21,steps_per_day,21352.0
2016-06-22,steps_per_day,20262.0
2016-06-23,steps_per_day,18335.0
2016-06-24,steps_per_day,15446.0
2016-06-25,steps_per_day,31610.0
2016-06-26,steps_per_day,17377.0
2016-06-27,steps_per_day,15567.0
2016-06-28,steps_per_day,14986.0
2016-06-29,steps_per_day,18312.0
2016-06-30,steps_per_day,17700.0
2016-07-01,steps_per_day,14203.0
2016-07-02,steps_per_day,16810.0
2016-07-03,steps_per_day,14603.0
2016-07-04,steps_per_day,15794.0
2016-07-05,steps_per_day,17286.0
2016-07-06,steps_per_day,15379.0
2016-07-07,steps_per_day,15037.0
2016-07-08,steps_per_day,18308.0
2016-07-09,steps_per_day,21168.0
2016-07-10,steps_per_day,19790.0
2016-07-11,steps_per_day,14266.0
2016-07-12,steps_per_day,14127.0
2016-07-13,steps_per_day,16399.0
2016-07-14,steps_per_day,14862.0
2016-07-15,steps_per_day,15555.0
2016-07-16,steps_per_day,18965.0
2016-07-17,steps_per_day,16150.0
2016-07-20,steps_per_day,17110.0
2016-07-21,steps_per_day,16763.0
2016-07-18,steps_per_day,15841.0
2016-07-19,steps_per_day,20027.0
2016-07-22,steps_per_day,16623.0
2016-07-23,steps_per_day,15128.0
2016-07-24,steps_per_day,21442.0
2016-07-25,steps_per_day,15129.0
2016-07-26,steps_per_day,20331.0
2016-07-27,steps_per_day,14901.0
2016-07-28,steps_per_day,13770.0
2016-07-29,steps_per_day,14195.0
2016-07-30,steps_per_day,19106.0
2016-07-31,steps_per_day,13429.0
2016-08-01,steps_per_day,13067.0
2016-08-02,steps_per_day,8970.0
2016-08-03,steps_per_day,15228.0
2016-08-04,steps_per_day,17391.0
2016-08-05,steps_per_day,22485.0
2016-08-06,steps_per_day,19225.0
2016-08-07,steps_per_day,19839.0
2016-08-08,steps_per_day,16342.0
2016-08-09,steps_per_day,15395.0
2016-08-10,steps_per_day,16001.0
2016-08-11,steps_per_day,16994.0
2016-08-12,steps_per_day,10395.0
2016-08-13,steps_per_day,13955.0
2016-08-14,steps_per_day,17006.0
2016-08-15,steps_per_day,14722.0
2016-08-16,steps_per_day,12548.0
2016-08-17,steps_per_day,15404.0
2016-08-18,steps_per_day,20690.0
2016-08-19,steps_per_day,23981.0
2016-08-20,steps_per_day,15387.0
2016-08-21,steps_per_day,15834.0
2016-08-22,steps_per_day,15431.0
2016-08-23,steps_per_day,16161.0
2016-08-24,steps_per_day,19256.0
2016-08-25,steps_per_day,12753.0
2016-08-26,steps_per_day,14789.0
2016-08-27,steps_per_day,24230.0
2016-08-28,steps_per_day,15265.0
2016-08-29,steps_per_day,13793.0
2016-08-30,steps_per_day,14335.0
2016-08-31,steps_per_day,10356.0
2016-09-01,steps_per_day,19347.0
2016-09-02,steps_per_day,14816.0
2016-09-03,steps_per_day,18500.0
2016-09-04,steps_per_day,16724.0
2016-09-05,steps_per_day,15472.0
2016-09-06,steps_per_day,14188.0
2016-09-07,steps_per_day,11750.0
2016-09-08,steps_per_day,11279.0
2016-09-09,steps_per_day,12961.0
2016-09-10,steps_per_day,8383.0
2018-01-09,steps_per_day,16372.0
2018-01-10,steps_per_day,20991.0
2018-01-11,steps_per_day,17193.0
2018-01-12,steps_per_day,18126.0
2018-01-13,steps_per_day,16596.0
2018-01-14,steps_per_day,17859.0
2018-01-15,steps_per_day,16078.0
2018-01-16,steps_per_day,12652.0
2018-01-17,steps_per_day,15256.0
2018-01-18,steps_per_day,17486.0
2018-01-19,steps_per_day,27970.0
2018-01-20,steps_per_day,28780.0
2018-01-21,steps_per_day,23676.0
2018-01-22,steps_per_day,15965.0
2018-01-23,steps_per_day,14672.0
2018-01-24,steps_per_day,15460.0
2018-01-25,steps_per_day,15644.0
2018-01-26,steps_per_day,15824.0
2018-01-27,steps_per_day,18674.0
2018-01-28,steps_per_day,14132.0
2018-01-29,steps_per_day,18423.0
2018-01-30,steps_per_day,18468.0
2018-01-31,steps_per_day,22186.0
2018-02-01,steps_per_day,17088.0
2018-02-02,steps_per_day,16193.0
2018-02-03,steps_per_day,18716.0
2018-02-04,steps_per_day,12334.0
2018-02-05,steps_per_day,20359.0
2018-02-06,steps_per_day,21371.0
2018-02-07,steps_per_day,15833.0
2018-02-08,steps_per_day,19134.0
2018-02-09,steps_per_day,19974.0
2018-02-10,steps_per_day,16000.0
2018-02-11,steps_per_day,19183.0
2018-02-12,steps_per_day,16553.0
2018-02-13,steps_per_day,20800.0
2018-02-14,steps_per_day,18653.0
2018-02-15,steps_per_day,15265.0
