2013-06-04,dane,distance,7.04
2013-06-04,dane,weight,162.7
2013-06-04,dane,calories,2532
2013-06-04,dane,steps,14383
2013-06-04,dane,biking,17.0
2013-06-05,dane,distance,6.08
2013-06-05,dane,weight,161.6
2013-06-05,dane,calories,2222
2013-06-05,dane,steps,12424
2013-06-05,dane,biking,11.5
2013-06-06,dane,distance,6.48
2013-06-06,dane,weight,160.7
2013-06-06,dane,calories,2330
2013-06-06,dane,steps,13227
2013-06-06,dane,biking,16.5
2015-01-19,dane,distance,9.73
2015-01-19,dane,calories,2854
2015-01-19,dane,steps,19871
2013-09-06,dane,distance,6.24
2013-09-06,dane,weight,157.5
2013-09-06,dane,calories,2417
2013-09-06,dane,steps,12698
2013-06-09,dane,distance,5.77
2013-06-09,dane,calories,2144
2013-06-09,dane,steps,11780
2015-10-22,dane,distance,6.88
2015-10-22,dane,calories,2504
2015-10-22,dane,steps,14060
2013-02-08,dane,distance,6.39
2013-02-08,dane,weight,180.3
2013-02-08,dane,calories,2045
2013-02-08,dane,steps,13051
2013-02-09,dane,distance,6.39
2013-02-09,dane,weight,181.6
2013-02-09,dane,calories,2081
2013-02-09,dane,steps,13057
2014-07-28,dane,distance,6.79
2014-07-28,dane,weight,158
2014-07-28,dane,calories,2582
2014-07-28,dane,steps,13833
2014-07-29,dane,distance,4.5
2014-07-29,dane,weight,157.2
2014-07-29,dane,calories,2274
2014-07-29,dane,steps,9192
2014-07-29,dane,biking,19.0
2013-02-04,dane,distance,4.92
2013-02-04,dane,weight,181.6
2013-02-04,dane,calories,2468
2013-02-04,dane,steps,10054
2013-02-04,dane,biking,16.3
2014-07-27,dane,distance,7.86
2014-07-27,dane,calories,2811
2014-07-27,dane,steps,16043
2014-07-24,dane,distance,6.66
2014-07-24,dane,weight,158.4
2014-07-24,dane,calories,2485
2014-07-24,dane,steps,13604
2014-07-24,dane,biking,15.8
2013-02-07,dane,distance,3.79
2013-02-07,dane,weight,180.5
2013-02-07,dane,calories,1785
2013-02-07,dane,steps,7740
2014-07-22,dane,distance,7.35
2014-07-22,dane,weight,158.8
2014-07-22,dane,calories,2662
2014-07-22,dane,steps,15001
2014-07-22,dane,biking,14.4
2013-02-01,dane,distance,6.64
2013-02-01,dane,weight,182.1
2013-02-01,dane,calories,2453
2013-02-01,dane,steps,13554
2013-02-01,dane,biking,10.2
2013-02-02,dane,distance,11.1
2013-02-02,dane,weight,181.2
2013-02-02,dane,calories,2538
2013-02-02,dane,steps,22668
2014-07-21,dane,distance,7.7
2014-07-21,dane,weight,157.8
2014-07-21,dane,calories,2760
2014-07-21,dane,steps,15727
2014-06-14,dane,distance,11.03
2014-06-14,dane,weight,158.3
2014-06-14,dane,calories,3016
2014-06-14,dane,steps,22517
2014-06-15,dane,distance,15.05
2014-06-15,dane,calories,3571
2014-06-15,dane,steps,30742
2014-06-16,dane,distance,8.25
2014-06-16,dane,calories,2818
2014-06-16,dane,steps,16852
2014-06-17,dane,distance,9.92
2014-06-17,dane,weight,158
2014-06-17,dane,calories,2964
2014-06-17,dane,steps,20257
2014-06-17,dane,biking,29.2
2014-06-10,dane,distance,14.84
2014-06-10,dane,calories,3594
2014-06-10,dane,steps,30167
2014-06-11,dane,distance,7.85
2014-06-11,dane,weight,155.9
2014-06-11,dane,calories,2600
2014-06-11,dane,steps,16029
2014-06-11,dane,biking,12.6
2014-06-12,dane,distance,8.12
2014-06-12,dane,weight,156.3
2014-06-12,dane,calories,2630
2014-06-12,dane,steps,16581
2014-06-12,dane,biking,13.4
2014-06-13,dane,distance,6.98
2014-06-13,dane,weight,157.2
2014-06-13,dane,calories,2514
2014-06-13,dane,steps,14256
2014-06-13,dane,biking,17.8
2015-07-19,dane,distance,7.77
2015-07-19,dane,calories,2622
2015-07-19,dane,steps,15865
2014-06-18,dane,distance,8.9
2014-06-18,dane,weight,157.3
2014-06-18,dane,calories,2852
2014-06-18,dane,steps,18179
2014-06-18,dane,biking,17.2
2014-06-19,dane,distance,11.03
2014-06-19,dane,weight,155.8
2014-06-19,dane,calories,3058
2014-06-19,dane,steps,22532
2014-06-19,dane,biking,18.7
2013-09-23,dane,distance,7.37
2013-09-23,dane,weight,157.1
2013-09-23,dane,calories,2674
2013-09-23,dane,steps,15059
2013-09-23,dane,biking,16.1
2013-09-22,dane,distance,11.96
2013-09-22,dane,calories,3107
2013-09-22,dane,steps,24416
2013-09-22,dane,biking,20.2
2013-09-21,dane,distance,5.54
2013-09-21,dane,weight,158.1
2013-09-21,dane,calories,2306
2013-09-21,dane,steps,11309
2015-11-30,dane,distance,7.57
2015-11-30,dane,weight,159.2
2015-11-30,dane,calories,2579
2015-11-30,dane,steps,15456
2013-09-27,dane,distance,11.34
2013-09-27,dane,weight,155.9
2013-09-27,dane,calories,3119
2013-09-27,dane,steps,23068
2013-09-27,dane,biking,13.5
2013-09-26,dane,distance,8.08
2013-09-26,dane,weight,156.1
2013-09-26,dane,calories,2747
2013-09-26,dane,steps,16497
2013-09-26,dane,biking,15.4
2013-09-25,dane,distance,7.75
2013-09-25,dane,weight,155.9
2013-09-25,dane,calories,2602
2013-09-25,dane,steps,15781
2013-07-09,dane,distance,4.42
2013-07-09,dane,weight,159.1
2013-07-09,dane,calories,1859
2013-07-09,dane,steps,9030
2013-09-29,dane,distance,7.45
2013-09-29,dane,calories,2621
2013-09-29,dane,steps,15210
2013-09-29,dane,biking,10.0
2013-09-28,dane,distance,8.58
2013-09-28,dane,weight,155.4
2013-09-28,dane,calories,2720
2013-09-28,dane,steps,17533
2014-05-19,dane,distance,7.83
2014-05-19,dane,weight,156.6
2014-05-19,dane,calories,2726
2014-05-19,dane,steps,15927
2014-05-19,dane,biking,18.9
2014-05-18,dane,distance,11.75
2014-05-18,dane,calories,3160
2014-05-18,dane,steps,23973
2013-07-26,dane,distance,3.89
2013-07-26,dane,calories,1792
2013-07-26,dane,steps,7936
2014-09-30,dane,distance,5.08
2014-09-30,dane,weight,156.2
2014-09-30,dane,calories,2254
2014-09-30,dane,steps,10382
2014-05-11,dane,distance,9.74
2014-05-11,dane,weight,158.5
2014-05-11,dane,calories,3031
2014-05-11,dane,steps,19825
2014-05-10,dane,distance,10.06
2014-05-10,dane,calories,2894
2014-05-10,dane,steps,20549
2014-05-13,dane,distance,7.38
2014-05-13,dane,weight,157.7
2014-05-13,dane,calories,2607
2014-05-13,dane,steps,15082
2014-05-13,dane,biking,12.6
2014-05-12,dane,distance,8.12
2014-05-12,dane,weight,159.2
2014-05-12,dane,calories,2783
2014-05-12,dane,steps,16577
2014-05-12,dane,biking,23.0
2014-05-15,dane,distance,9.26
2014-05-15,dane,calories,2856
2014-05-15,dane,steps,18914
2014-05-14,dane,distance,11.21
2014-05-14,dane,calories,3137
2014-05-14,dane,steps,22897
2014-05-17,dane,distance,12.58
2014-05-17,dane,weight,158.2
2014-05-17,dane,calories,3312
2014-05-17,dane,steps,25698
2014-05-16,dane,distance,8.02
2014-05-16,dane,calories,2829
2014-05-16,dane,steps,16356
2014-05-16,dane,biking,22.3
2015-01-16,dane,distance,8.51
2015-01-16,dane,weight,159.3
2015-01-16,dane,calories,2699
2015-01-16,dane,steps,17350
2013-05-29,dane,distance,4.15
2013-05-29,dane,calories,1869
2013-05-29,dane,steps,8482
2013-05-28,dane,distance,11.56
2013-05-28,dane,calories,3050
2013-05-28,dane,steps,23602
2013-05-28,dane,biking,25.6
2013-05-27,dane,distance,7.38
2013-05-27,dane,calories,2275
2013-05-27,dane,steps,15065
2013-05-26,dane,distance,7.33
2013-05-26,dane,calories,2266
2013-05-26,dane,steps,14969
2015-10-25,dane,distance,2.790951
2015-10-25,dane,calories,3045
2015-10-25,dane,steps,26844
2013-05-24,dane,distance,5.7
2013-05-24,dane,calories,2179
2013-05-24,dane,steps,11649
2013-05-23,dane,distance,10.03
2013-05-23,dane,calories,2654
2013-05-23,dane,steps,20476
2013-05-22,dane,distance,5
2013-05-22,dane,weight,163.4
2013-05-22,dane,calories,2019
2013-05-22,dane,steps,10215
2013-05-21,dane,distance,4.53
2013-05-21,dane,weight,163
2013-05-21,dane,calories,1847
2013-05-21,dane,steps,9260
2013-05-20,dane,distance,6.96
2013-05-20,dane,weight,163.2
2013-05-20,dane,calories,2393
2013-05-20,dane,steps,14222
2013-05-20,dane,biking,15.0
2014-11-30,dane,distance,9.53
2014-11-30,dane,weight,158.5
2014-11-30,dane,calories,2843
2014-11-30,dane,steps,19463
2014-08-25,dane,distance,9.89
2014-08-25,dane,calories,2844
2014-08-25,dane,steps,20208
2014-07-23,dane,distance,10.12
2014-07-23,dane,weight,157.3
2014-07-23,dane,calories,2947
2014-07-23,dane,steps,20525
2015-07-27,dane,distance,7.4
2015-07-27,dane,weight,159.4
2015-07-27,dane,calories,2593
2015-07-27,dane,steps,15121
2015-07-26,dane,distance,9.79
2015-07-26,dane,weight,160.1
2015-07-26,dane,calories,2879
2015-07-26,dane,steps,19872
2015-07-25,dane,distance,6.54
2015-07-25,dane,weight,159.3
2015-07-25,dane,calories,2471
2015-07-25,dane,steps,13352
2015-07-24,dane,distance,7.8
2015-07-24,dane,weight,159.2
2015-07-24,dane,calories,2631
2015-07-24,dane,steps,15923
2015-07-23,dane,distance,8.89
2015-07-23,dane,weight,159.1
2015-07-23,dane,calories,2736
2015-07-23,dane,steps,18149
2015-07-22,dane,distance,8.57
2015-07-22,dane,weight,158.7
2015-07-22,dane,calories,2711
2015-07-22,dane,steps,17464
2015-07-21,dane,distance,5.826722
2015-07-21,dane,weight,159.1
2015-07-21,dane,calories,2469
2015-07-21,dane,steps,11900
2013-08-09,dane,distance,4.02
2013-08-09,dane,calories,1802
2013-08-09,dane,steps,8213
2013-08-06,dane,distance,5.99
2013-08-06,dane,weight,157.2
2013-08-06,dane,calories,2145
2013-08-06,dane,steps,12227
2013-08-06,dane,biking,10.0
2013-08-07,dane,distance,6.62
2013-08-07,dane,weight,157
2013-08-07,dane,calories,1960
2013-08-07,dane,steps,13513
2013-08-04,dane,distance,5.76
2013-08-04,dane,calories,1985
2013-08-04,dane,steps,11772
2013-08-05,dane,distance,7.81
2013-08-05,dane,weight,158
2013-08-05,dane,calories,2229
2013-08-05,dane,steps,15947
2013-08-05,dane,biking,12.0
2013-08-02,dane,distance,6.73
2013-08-02,dane,weight,159.7
2013-08-02,dane,calories,2081
2013-08-02,dane,steps,13746
2013-08-03,dane,distance,5.89
2013-08-03,dane,weight,158.7
2013-08-03,dane,calories,1950
2013-08-03,dane,steps,12026
2015-07-29,dane,distance,9.92
2015-07-29,dane,weight,158.6
2015-07-29,dane,calories,2861
2015-07-29,dane,steps,20234
2013-08-01,dane,distance,4.3
2013-08-01,dane,weight,159.1
2013-08-01,dane,calories,2038
2013-08-01,dane,steps,8791
2013-08-01,dane,biking,15.1
2013-01-29,dane,distance,7.34
2013-01-29,dane,weight,182.4
2013-01-29,dane,calories,2229
2013-01-29,dane,steps,14991
2013-01-28,dane,distance,4.53
2013-01-28,dane,calories,2048
2013-01-28,dane,steps,9250
2015-11-19,dane,distance,7.19
2015-11-19,dane,weight,157.9
2015-11-19,dane,calories,2546
2015-11-19,dane,steps,14690
2013-01-23,dane,distance,5.75
2013-01-23,dane,weight,182.9
2013-01-23,dane,calories,2480
2013-01-23,dane,steps,11748
2013-06-07,dane,distance,5.63
2013-06-07,dane,weight,162
2013-06-07,dane,calories,2292
2013-06-07,dane,steps,11507
2013-06-07,dane,biking,19.3
2013-01-21,dane,distance,2.81
2013-01-21,dane,weight,183.5
2013-01-21,dane,calories,1848
2013-01-21,dane,steps,5734
2013-01-20,dane,distance,8.65
2013-01-20,dane,calories,2312
2013-01-20,dane,steps,17659
2013-01-27,dane,distance,4.22
2013-01-27,dane,calories,2106
2013-01-27,dane,steps,8625
2014-07-20,dane,distance,8.66
2014-07-20,dane,calories,2794
2014-07-20,dane,steps,17693
2014-07-20,dane,biking,12.6
2013-01-25,dane,distance,3.1
2013-01-25,dane,calories,1951
2013-01-25,dane,steps,6332
2013-01-24,dane,distance,5.44
2013-01-24,dane,calories,2181
2013-01-24,dane,steps,11101
2015-03-23,dane,distance,11.19
2015-03-23,dane,calories,2972
2015-03-23,dane,steps,22852
2013-06-28,dane,distance,3.89
2013-06-28,dane,weight,159.5
2013-06-28,dane,calories,2061
2013-06-28,dane,steps,7941
2013-06-28,dane,biking,12.0
2014-01-15,dane,distance,7.71
2014-01-15,dane,weight,157.3
2014-01-15,dane,calories,2589
2014-01-15,dane,steps,15745
2014-01-14,dane,distance,8.49
2014-01-14,dane,weight,157.4
2014-01-14,dane,calories,2728
2014-01-14,dane,steps,17332
2014-01-14,dane,biking,17.8
2014-01-17,dane,distance,9.4
2014-01-17,dane,calories,2781
2014-01-17,dane,steps,19178
2014-03-10,dane,distance,8.65
2014-03-10,dane,weight,157.3
2014-03-10,dane,calories,2691
2014-03-10,dane,steps,17669
2014-03-10,dane,biking,11.5
2014-03-17,dane,distance,6.5
2014-03-17,dane,weight,157.7
2014-03-17,dane,calories,2619
2014-03-17,dane,steps,13220
2014-03-17,dane,biking,17.8
2013-08-08,dane,distance,8.92
2013-08-08,dane,calories,2243
2013-08-08,dane,steps,18220
2014-03-15,dane,distance,8.04
2014-03-15,dane,calories,2612
2014-03-15,dane,steps,16423
2014-03-14,dane,distance,9.98
2014-03-14,dane,calories,2855
2014-03-14,dane,steps,20375
2013-04-30,dane,distance,4.09
2013-04-30,dane,calories,1829
2013-04-30,dane,steps,8349
2014-03-18,dane,distance,7.5
2014-03-18,dane,weight,158
2014-03-18,dane,calories,2718
2014-03-18,dane,steps,15168
2014-03-18,dane,biking,15.0
2014-01-19,dane,distance,10.18
2014-01-19,dane,calories,2887
2014-01-19,dane,steps,20785
2014-01-19,dane,biking,15.0
2014-01-18,dane,distance,11.19
2014-01-18,dane,calories,3016
2014-01-18,dane,steps,22861
2013-04-05,dane,distance,5.5
2013-04-05,dane,calories,2016
2013-04-05,dane,steps,11239
2013-10-08,dane,distance,11.98
2013-10-08,dane,weight,157.4
2013-10-08,dane,calories,3215
2013-10-08,dane,steps,24440
2013-01-12,dane,distance,9
2013-01-12,dane,calories,2471
2013-01-12,dane,steps,18390
2013-07-20,dane,distance,2.13
2013-07-20,dane,weight,158.5
2013-07-20,dane,calories,1626
2013-07-20,dane,steps,4345
2015-12-14,dane,distance,7.54
2015-12-14,dane,weight,159.9
2015-12-14,dane,calories,2442
2015-12-14,dane,steps,15409
2015-06-30,dane,distance,8.65
2015-06-30,dane,weight,158
2015-06-30,dane,calories,2740
2015-06-30,dane,steps,17663
2013-07-23,dane,distance,7.06
2013-07-23,dane,weight,158.9
2013-07-23,dane,calories,2355
2013-07-23,dane,steps,14421
2013-01-11,dane,distance,6.18
2013-01-11,dane,weight,181.1
2013-01-11,dane,calories,2179
2013-01-11,dane,steps,12628
2015-10-03,dane,distance,12.65
2015-10-03,dane,weight,158.4
2015-10-03,dane,calories,3161
2015-10-03,dane,steps,25827
2014-02-28,dane,distance,8.66
2014-02-28,dane,weight,157.2
2014-02-28,dane,calories,2722
2014-02-28,dane,steps,17666
2014-02-25,dane,distance,8.77
2014-02-25,dane,weight,157.7
2014-02-25,dane,calories,2728
2014-02-25,dane,steps,17907
2014-02-25,dane,biking,19.0
2014-02-24,dane,distance,8.04
2014-02-24,dane,calories,2636
2014-02-24,dane,steps,16348
2014-02-24,dane,biking,11.5
2014-02-27,dane,distance,5.06
2014-02-27,dane,weight,157.8
2014-02-27,dane,calories,2266
2014-02-27,dane,steps,10333
2015-07-28,dane,distance,7.93
2015-07-28,dane,weight,158
2015-07-28,dane,calories,2631
2015-07-28,dane,steps,16152
2014-02-21,dane,distance,15.94
2014-02-21,dane,calories,3138
2014-02-21,dane,steps,32560
2014-02-20,dane,distance,10.14
2014-02-20,dane,calories,2418
2014-02-20,dane,steps,20711
2014-02-23,dane,distance,12.64
2014-02-23,dane,calories,3197
2014-02-23,dane,steps,25822
2014-02-22,dane,distance,12.12
2014-02-22,dane,calories,3117
2014-02-22,dane,steps,24749
2012-11-05,dane,distance,4.96
2012-11-05,dane,calories,1976
2012-11-05,dane,steps,10131
2012-11-04,dane,distance,5.41
2012-11-04,dane,calories,2298
2012-11-04,dane,steps,11044
2012-11-04,dane,biking,10.5
2012-11-07,dane,distance,2.62
2012-11-07,dane,calories,1818
2012-11-07,dane,steps,5355
2012-11-06,dane,distance,2.05
2012-11-06,dane,calories,1645
2012-11-06,dane,steps,4180
2012-11-01,dane,distance,5.22
2012-11-01,dane,calories,2087
2012-11-01,dane,steps,10663
2013-01-14,dane,distance,4.82
2013-01-14,dane,weight,183.3
2013-01-14,dane,calories,2032
2013-01-14,dane,steps,9844
2012-11-03,dane,distance,8.46
2012-11-03,dane,calories,2479
2012-11-03,dane,steps,17284
2012-11-02,dane,distance,5.43
2012-11-02,dane,calories,2316
2012-11-02,dane,steps,11085
2012-11-02,dane,biking,15.3
2013-01-15,dane,distance,5.42
2013-01-15,dane,weight,181.9
2013-01-15,dane,calories,2125
2013-01-15,dane,steps,11077
2013-01-15,dane,biking,12.1
2012-11-09,dane,distance,4.83
2012-11-09,dane,calories,2215
2012-11-09,dane,steps,9869
2012-11-08,dane,distance,2.6
2012-11-08,dane,calories,1839
2012-11-08,dane,steps,5320
2013-07-29,dane,distance,4.03
2013-07-29,dane,weight,160.5
2013-07-29,dane,calories,1808
2013-07-29,dane,steps,8302
2013-07-29,dane,biking,15.6
2013-07-28,dane,distance,8.52
2013-07-28,dane,calories,2207
2013-07-28,dane,steps,17407
2015-10-26,dane,distance,9.21
2015-10-26,dane,calories,2765
2015-10-26,dane,steps,18813
2015-12-16,dane,distance,6.54
2015-12-16,dane,weight,159.5
2015-12-16,dane,calories,2338
2015-12-16,dane,steps,13357
2012-12-28,dane,distance,6.08
2012-12-28,dane,weight,184.2
2012-12-28,dane,calories,2148
2012-12-28,dane,steps,12422
2012-12-29,dane,distance,13.4
2012-12-29,dane,calories,2462
2012-12-29,dane,steps,27365
2012-12-26,dane,distance,7.91
2012-12-26,dane,weight,187.5
2012-12-26,dane,calories,2230
2012-12-26,dane,steps,16163
2012-12-27,dane,distance,6.67
2012-12-27,dane,weight,185.4
2012-12-27,dane,calories,2283
2012-12-27,dane,steps,13623
2012-12-27,dane,biking,13.2
2012-12-24,dane,distance,8.24
2012-12-24,dane,weight,186.5
2012-12-24,dane,calories,2522
2012-12-24,dane,steps,16835
2012-12-24,dane,biking,16.8
2012-12-25,dane,distance,6.14
2012-12-25,dane,weight,185.4
2012-12-25,dane,calories,2176
2012-12-25,dane,steps,12530
2012-12-22,dane,distance,8.6
2012-12-22,dane,weight,186.4
2012-12-22,dane,calories,2430
2012-12-22,dane,steps,17566
2012-12-23,dane,distance,6.71
2012-12-23,dane,weight,188.1
2012-12-23,dane,calories,2238
2012-12-23,dane,steps,13701
2012-12-20,dane,distance,6.83
2012-12-20,dane,weight,186.9
2012-12-20,dane,calories,2040
2012-12-20,dane,steps,13955
2012-12-21,dane,distance,7.46
2012-12-21,dane,calories,2290
2012-12-21,dane,steps,15227
2013-01-22,dane,distance,3.7
2013-01-22,dane,calories,1932
2013-01-22,dane,steps,7552
2013-11-30,dane,distance,11.54
2013-11-30,dane,calories,3144
2013-11-30,dane,steps,23291
2013-06-08,dane,distance,8.78
2013-06-08,dane,weight,161
2013-06-08,dane,calories,2474
2013-06-08,dane,steps,17931
2013-05-16,dane,distance,4.83
2013-05-16,dane,weight,162.6
2013-05-16,dane,calories,1918
2013-05-16,dane,steps,9857
2013-05-17,dane,distance,7.71
2013-05-17,dane,calories,2144
2013-05-17,dane,steps,15743
2013-05-14,dane,distance,6.39
2013-05-14,dane,weight,164.3
2013-05-14,dane,calories,2102
2013-05-14,dane,steps,13060
2013-05-15,dane,distance,7.2
2013-05-15,dane,weight,163.7
2013-05-15,dane,calories,2494
2013-05-15,dane,steps,14709
2013-05-15,dane,biking,17.5
2013-05-12,dane,distance,11.73
2013-05-12,dane,calories,2732
2013-05-12,dane,steps,23953
2013-05-13,dane,distance,6.01
2013-05-13,dane,weight,164.2
2013-05-13,dane,calories,2469
2013-05-13,dane,steps,12281
2013-05-13,dane,biking,25.0
2013-05-10,dane,distance,6.88
2013-05-10,dane,weight,165.1
2013-05-10,dane,calories,2418
2013-05-10,dane,steps,14060
2013-05-10,dane,biking,13.0
2013-05-11,dane,distance,9.74
2013-05-11,dane,weight,165.5
2013-05-11,dane,calories,2615
2013-05-11,dane,steps,19889
2015-05-21,dane,distance,10.18
2015-05-21,dane,calories,2881
2015-05-21,dane,steps,20795
2015-05-20,dane,distance,7.39
2015-05-20,dane,calories,2542
2015-05-20,dane,steps,15085
2015-05-23,dane,distance,8.15
2015-05-23,dane,weight,158.1
2015-05-23,dane,calories,2671
2015-05-23,dane,steps,16654
2015-05-22,dane,distance,6.78
2015-05-22,dane,calories,2483
2015-05-22,dane,steps,13852
2015-05-25,dane,distance,9.65
2015-05-25,dane,calories,2827
2015-05-25,dane,steps,19460
2015-05-24,dane,distance,10.71
2015-05-24,dane,weight,158.1
2015-05-24,dane,calories,2948
2015-05-24,dane,steps,21873
2013-05-18,dane,distance,4.41
2013-05-18,dane,calories,2150
2013-05-18,dane,steps,9007
2013-05-18,dane,biking,9.8
2013-05-19,dane,distance,6.18
2013-05-19,dane,weight,163.1
2013-05-19,dane,calories,2472
2013-05-19,dane,steps,12625
2013-05-19,dane,biking,19.5
2015-10-24,dane,distance,6.89
2015-10-24,dane,calories,2427
2015-10-24,dane,steps,14071
2013-07-04,dane,distance,9.37
2013-07-04,dane,weight,159.2
2013-07-04,dane,calories,2414
2013-07-04,dane,steps,19145
2014-08-23,dane,distance,9.95
2014-08-23,dane,weight,157.6
2014-08-23,dane,calories,2766
2014-08-23,dane,steps,20267
2014-08-23,dane,biking,18.5
2014-08-22,dane,distance,5.63
2014-08-22,dane,weight,156.6
2014-08-22,dane,calories,2327
2014-08-22,dane,steps,11504
2014-08-21,dane,distance,6.53
2014-08-21,dane,weight,156.7
2014-08-21,dane,calories,2426
2014-08-21,dane,steps,13342
2014-08-21,dane,biking,13.0
2014-08-20,dane,distance,9.08
2014-08-20,dane,calories,2746
2014-08-20,dane,steps,18546
2014-08-27,dane,distance,7.35
2014-08-27,dane,weight,157.2
2014-08-27,dane,calories,2522
2014-08-27,dane,steps,15017
2014-08-27,dane,biking,17.2
2014-08-26,dane,distance,7.57
2014-08-26,dane,weight,157.3
2014-08-26,dane,calories,2600
2014-08-26,dane,steps,15469
2014-08-26,dane,biking,18.5
2015-01-30,dane,distance,8.7
2015-01-30,dane,weight,155.2
2015-01-30,dane,calories,2714
2015-01-30,dane,steps,17775
2015-01-31,dane,distance,9.91
2015-01-31,dane,weight,156
2015-01-31,dane,calories,2835
2015-01-31,dane,steps,20238
2013-02-25,dane,distance,7.69
2013-02-25,dane,calories,2271
2013-02-25,dane,steps,15704
2014-08-29,dane,distance,7.63
2014-08-29,dane,calories,2618
2014-08-29,dane,steps,15585
2014-08-28,dane,distance,7.59
2014-08-28,dane,weight,157.6
2014-08-28,dane,calories,2552
2014-08-28,dane,steps,15510
2015-12-19,dane,distance,6.99
2015-12-19,dane,weight,160.4
2015-12-19,dane,calories,2427
2015-12-19,dane,steps,14273
2014-10-01,dane,distance,6.79
2014-10-01,dane,weight,156.5
2014-10-01,dane,calories,2480
2014-10-01,dane,steps,13872
2014-10-01,dane,biking,15.8
2014-10-02,dane,distance,6.6
2014-10-02,dane,weight,155.9
2014-10-02,dane,calories,2409
2014-10-02,dane,steps,13480
2014-10-03,dane,distance,9.01
2014-10-03,dane,weight,156.4
2014-10-03,dane,calories,2716
2014-10-03,dane,steps,18400
2014-10-03,dane,biking,19.0
2014-10-04,dane,distance,13.05
2014-10-04,dane,weight,156.8
2014-10-04,dane,calories,3338
2014-10-04,dane,steps,26646
2014-10-05,dane,distance,9.8
2014-10-05,dane,calories,2956
2014-10-05,dane,steps,19993
2014-10-06,dane,distance,8.03
2014-10-06,dane,calories,2603
2014-10-06,dane,steps,16385
2014-10-07,dane,distance,5.14
2014-10-07,dane,calories,2260
2014-10-07,dane,steps,10491
2014-10-08,dane,distance,7.48
2014-10-08,dane,weight,158.4
2014-10-08,dane,calories,2547
2014-10-08,dane,steps,15284
2014-10-08,dane,biking,18.5
2014-10-09,dane,distance,7.8
2014-10-09,dane,weight,157.9
2014-10-09,dane,calories,2603
2014-10-09,dane,steps,15938
2014-10-09,dane,biking,12.8
2015-12-11,dane,distance,8.48
2015-12-11,dane,calories,2954
2015-12-11,dane,steps,17318
2015-08-13,dane,distance,8.06
2015-08-13,dane,weight,157.4
2015-08-13,dane,calories,2608
2015-08-13,dane,steps,16471
2015-08-12,dane,distance,6.71
2015-08-12,dane,calories,2488
2015-08-12,dane,steps,13708
2015-08-11,dane,distance,9.62
2015-08-11,dane,weight,158.2
2015-08-11,dane,calories,2843
2015-08-11,dane,steps,19637
2015-08-10,dane,distance,8.87
2015-08-10,dane,weight,158.4
2015-08-10,dane,calories,2758
2015-08-10,dane,steps,18121
2015-08-17,dane,distance,8.02
2015-08-17,dane,weight,159
2015-08-17,dane,calories,2616
2015-08-17,dane,steps,16384
2015-08-16,dane,distance,5.06
2015-08-16,dane,weight,159.1
2015-08-16,dane,calories,2250
2015-08-16,dane,steps,10330
2015-08-15,dane,distance,9.94
2015-08-15,dane,weight,158.5
2015-08-15,dane,calories,2860
2015-08-15,dane,steps,20307
2015-08-14,dane,distance,7.07
2015-08-14,dane,calories,2504
2015-08-14,dane,steps,14449
2015-08-19,dane,distance,3.819196
2015-08-19,dane,weight,159
2015-08-19,dane,calories,2566
2015-08-19,dane,steps,14585
2014-07-07,dane,distance,8.01
2014-07-07,dane,weight,157.7
2014-07-07,dane,calories,2717
2014-07-07,dane,steps,16316
2014-07-07,dane,biking,10.0
2015-03-18,dane,distance,7.72
2015-03-18,dane,weight,156.5
2015-03-18,dane,calories,2575
2015-03-18,dane,steps,15744
2014-10-10,dane,distance,10.73
2014-10-10,dane,calories,2939
2014-10-10,dane,steps,21888
2013-09-18,dane,distance,4.58
2013-09-18,dane,weight,157.2
2013-09-18,dane,calories,2250
2013-09-18,dane,steps,9354
2013-09-18,dane,biking,12.6
2015-11-09,dane,distance,5.13
2015-11-09,dane,calories,2257
2015-11-09,dane,steps,10478
2015-11-11,dane,distance,7.41
2015-11-11,dane,calories,2535
2015-11-11,dane,steps,15139
2015-06-27,dane,distance,10.27
2015-06-27,dane,weight,158.7
2015-06-27,dane,calories,2997
2015-06-27,dane,steps,20972
2015-11-02,dane,distance,6.63
2015-11-02,dane,weight,156.9
2015-11-02,dane,calories,2453
2015-11-02,dane,steps,13544
2015-11-03,dane,distance,7.82
2015-11-03,dane,weight,156.3
2015-11-03,dane,calories,2584
2015-11-03,dane,steps,15964
2013-09-10,dane,distance,6.36
2013-09-10,dane,weight,155.4
2013-09-10,dane,calories,2491
2013-09-10,dane,steps,12993
2013-09-10,dane,biking,10.0
2015-11-01,dane,distance,8.57
2015-11-01,dane,calories,2759
2015-11-01,dane,steps,17497
2015-11-06,dane,distance,6.44
2015-11-06,dane,weight,156.8
2015-11-06,dane,calories,2382
2015-11-06,dane,steps,13149
2015-12-12,dane,distance,9.37
2015-12-12,dane,weight,163.1
2015-12-12,dane,calories,2686
2015-12-12,dane,steps,19145
2013-04-04,dane,distance,5.55
2013-04-04,dane,weight,170.9
2013-04-04,dane,calories,2057
2013-04-04,dane,steps,11336
2015-11-05,dane,distance,7.05
2015-11-05,dane,weight,156.3
2015-11-05,dane,calories,2507
2015-11-05,dane,steps,14404
2014-12-31,dane,distance,5.81
2014-12-31,dane,weight,158.4
2014-12-31,dane,calories,2351
2014-12-31,dane,steps,11853
2014-12-30,dane,distance,9.2
